Container ID,Stage,Substage,Stage Sequence,Substage Sequence,Assigned Role,Expected TAT (hrs),Actual TAT (hrs),Deviation,Deviation Reason,Start Date,Start Timestamp,End Date,End Timestamp,Status,
CONT-0025, Delivery & Handover,Inland Transport Booking & Scheduling,5,1,Delivery Coordinator,8,10,Yes,Route Blockage,06-07-2025,04:00:00,06-07-2025,14:00:00,Completed,
CONT-0025, Delivery & Handover,"Delivery, Unloading & Quality Check",5,2,Client Warehouse Manager,8,9,Yes,Route Blockage,06-07-2025,14:00:00,06-07-2025,23:00:00,Completed,
CONT-0025, Delivery & Handover,System & Documentation Updates,5,3,ERP Operator,3,2,No,No Deviation,06-07-2025,23:00:00,07-07-2025,01:00:00,Completed,
CONT-0025, Delivery & Handover,"Invoicing, Feedback & Closure",5,4,Client Service Manager,8,9,Yes,Inspection Delay,07-07-2025,01:00:00,07-07-2025,10:00:00,Completed,
CONT-0026, Plan & Book,Freight requirement assessment,1,1,Freight Manager,6,7,Yes,Client Unresponsive,02-07-2025,00:00:00,02-07-2025,07:00:00,Completed,
CONT-0026, Plan & Book,Route & mode planning,1,2,Logistics Planner,3,2,No,No Deviation,02-07-2025,07:00:00,02-07-2025,09:00:00,Completed,
CONT-0026, Plan & Book,Quotation & booking,1,3,Sales Executive,8,10,Yes,Inspection Delay,02-07-2025,09:00:00,02-07-2025,19:00:00,Completed,
CONT-0026, Plan & Book,Client confirmation & scheduling,1,4,Client Relations Manager,3,5,Yes,Staff Unavailable,02-07-2025,19:00:00,03-07-2025,00:00:00,Completed,
CONT-0026, Shipping Services,Cargo Consolidation & Stuffing,2,1,CFS Manager,6,6,No,No Deviation,03-07-2025,00:00:00,03-07-2025,06:00:00,Completed,
CONT-0026, Shipping Services,Vessel Booking & Allocation,2,2,Vessel Planner,6,7,Yes,Inspection Delay,03-07-2025,06:00:00,03-07-2025,13:00:00,Completed,
CONT-0026, Shipping Services,Pre-Shipment Inspection & Gate-In,2,3,Quality Control Officer,5,6,Yes,Client Unresponsive,03-07-2025,13:00:00,03-07-2025,19:00:00,Completed,
CONT-0026, Shipping Services,"Documentation, EDI & BL Issuance",2,4,EDI Specialist,7,7,No,No Deviation,03-07-2025,19:00:00,04-07-2025,02:00:00,Completed,
CONT-0026, Shipping Services,Vessel Onboarding & Tracking,2,5,Marine Operations Coordinator,7,9,Yes,Inspection Delay,04-07-2025,02:00:00,04-07-2025,11:00:00,Completed,
CONT-0026, Port Handling,Vessel Arrival & Port Unloading,3,1,Port Operations Team,8,7,No,No Deviation,04-07-2025,11:00:00,04-07-2025,18:00:00,Completed,
CONT-0026, Port Handling,Yard Stacking at Port,3,2,Port Operations Team,3,2,No,No Deviation,04-07-2025,18:00:00,04-07-2025,20:00:00,Completed,
CONT-0026, Port Handling,Movement to CFS,3,3,Port Operations Team,8,10,Yes,Documentation Delay,04-07-2025,20:00:00,05-07-2025,06:00:00,Completed,
CONT-0026, CFS,Gate-In at CFS,4,1,CFS Gate Supervisor,3,3,No,No Deviation,05-07-2025,06:00:00,05-07-2025,09:00:00,Completed,
CONT-0026, CFS,EDI Operations & Documentation at CFS,4,2,CFS Documentation Officer,6,8,Yes,Documentation Delay,05-07-2025,09:00:00,05-07-2025,17:00:00,Completed,
CONT-0026, CFS,Customs Examination & Clearance at CFS,4,3,Customs Officer,6,6,No,No Deviation,05-07-2025,17:00:00,05-07-2025,23:00:00,Completed,
CONT-0026, CFS,Seal Cutting of the Container,4,4,Container Supervisor,8,8,No,No Deviation,05-07-2025,23:00:00,06-07-2025,07:00:00,Completed,
CONT-0026, CFS,Route planning and optimization,4,5,Route Planner,8,9,Yes,Staff Unavailable,06-07-2025,07:00:00,06-07-2025,16:00:00,Completed,
CONT-0026, CFS,Dispatch to Importer,4,6,Dispatch Coordinator,5,4,No,No Deviation,06-07-2025,16:00:00,06-07-2025,20:00:00,Completed,
CONT-0026, Delivery & Handover,Inland Transport Booking & Scheduling,5,1,Delivery Coordinator,8,9,Yes,Inspection Delay,06-07-2025,20:00:00,07-07-2025,05:00:00,Completed,
CONT-0026, Delivery & Handover,"Delivery, Unloading & Quality Check",5,2,Client Warehouse Manager,3,4,Yes,Staff Unavailable,07-07-2025,05:00:00,07-07-2025,09:00:00,Completed,
CONT-0026, Delivery & Handover,System & Documentation Updates,5,3,ERP Operator,3,5,Yes,Inspection Delay,07-07-2025,09:00:00,07-07-2025,14:00:00,Completed,
CONT-0026, Delivery & Handover,"Invoicing, Feedback & Closure",5,4,Client Service Manager,8,8,No,No Deviation,07-07-2025,14:00:00,07-07-2025,22:00:00,Completed,
CONT-0027, Plan & Book,Freight requirement assessment,1,1,Freight Manager,8,7,No,No Deviation,02-07-2025,00:00:00,02-07-2025,07:00:00,Completed,
CONT-0027, Plan & Book,Route & mode planning,1,2,Logistics Planner,8,7,No,No Deviation,02-07-2025,07:00:00,02-07-2025,14:00:00,Completed,
CONT-0027, Plan & Book,Quotation & booking,1,3,Sales Executive,3,3,No,No Deviation,02-07-2025,14:00:00,02-07-2025,17:00:00,Completed,
CONT-0027, Plan & Book,Client confirmation & scheduling,1,4,Client Relations Manager,6,5,No,No Deviation,02-07-2025,17:00:00,02-07-2025,22:00:00,Completed,
CONT-0027, Shipping Services,Cargo Consolidation & Stuffing,2,1,CFS Manager,4,4,No,No Deviation,02-07-2025,22:00:00,03-07-2025,02:00:00,Completed,
CONT-0027, Shipping Services,Vessel Booking & Allocation,2,2,Vessel Planner,7,9,Yes,Documentation Delay,03-07-2025,02:00:00,03-07-2025,11:00:00,Completed,
CONT-0027, Shipping Services,Pre-Shipment Inspection & Gate-In,2,3,Quality Control Officer,3,4,Yes,Documentation Delay,03-07-2025,11:00:00,03-07-2025,15:00:00,Completed,
CONT-0027, Shipping Services,"Documentation, EDI & BL Issuance",2,4,EDI Specialist,6,6,No,No Deviation,03-07-2025,15:00:00,03-07-2025,21:00:00,Completed,
CONT-0027, Shipping Services,Vessel Onboarding & Tracking,2,5,Marine Operations Coordinator,6,5,No,No Deviation,03-07-2025,21:00:00,04-07-2025,02:00:00,Completed,
CONT-0027, Port Handling,Vessel Arrival & Port Unloading,3,1,Port Operations Team,4,6,Yes,Documentation Delay,04-07-2025,02:00:00,04-07-2025,08:00:00,Completed,
CONT-0027, Port Handling,Yard Stacking at Port,3,2,Port Operations Team,8,7,No,No Deviation,04-07-2025,08:00:00,04-07-2025,15:00:00,Completed,
CONT-0027, Port Handling,Movement to CFS,3,3,Port Operations Team,3,4,Yes,Inspection Delay,04-07-2025,15:00:00,04-07-2025,19:00:00,Completed,
CONT-0027, CFS,Gate-In at CFS,4,1,CFS Gate Supervisor,5,5,No,No Deviation,04-07-2025,19:00:00,05-07-2025,00:00:00,Completed,
CONT-0027, CFS,EDI Operations & Documentation at CFS,4,2,CFS Documentation Officer,6,6,No,No Deviation,05-07-2025,00:00:00,05-07-2025,06:00:00,Completed,
CONT-0027, CFS,Customs Examination & Clearance at CFS,4,3,Customs Officer,8,8,No,No Deviation,05-07-2025,06:00:00,05-07-2025,14:00:00,Completed,
CONT-0027, CFS,Seal Cutting of the Container,4,4,Container Supervisor,3,2,No,No Deviation,05-07-2025,14:00:00,05-07-2025,16:00:00,Completed,
CONT-0027, CFS,Route planning and optimization,4,5,Route Planner,7,7,No,No Deviation,05-07-2025,16:00:00,05-07-2025,23:00:00,Completed,
CONT-0027, CFS,Dispatch to Importer,4,6,Dispatch Coordinator,6,7,Yes,Staff Unavailable,05-07-2025,23:00:00,06-07-2025,06:00:00,Completed,
CONT-0027, Delivery & Handover,Inland Transport Booking & Scheduling,5,1,Delivery Coordinator,8,8,No,No Deviation,06-07-2025,06:00:00,06-07-2025,14:00:00,Completed,
CONT-0027, Delivery & Handover,"Delivery, Unloading & Quality Check",5,2,Client Warehouse Manager,6,8,Yes,Staff Unavailable,06-07-2025,14:00:00,06-07-2025,22:00:00,Completed,
CONT-0027, Delivery & Handover,System & Documentation Updates,5,3,ERP Operator,3,2,No,No Deviation,06-07-2025,22:00:00,07-07-2025,00:00:00,Completed,
CONT-0027, Delivery & Handover,"Invoicing, Feedback & Closure",5,4,Client Service Manager,4,3,No,No Deviation,07-07-2025,00:00:00,07-07-2025,03:00:00,Completed,
CONT-0028, Plan & Book,Freight requirement assessment,1,1,Freight Manager,5,7,Yes,Inspection Delay,03-07-2025,00:00:00,03-07-2025,07:00:00,Completed,
CONT-0028, Plan & Book,Route & mode planning,1,2,Logistics Planner,4,5,Yes,Documentation Delay,03-07-2025,07:00:00,03-07-2025,12:00:00,Completed,
CONT-0028, Plan & Book,Quotation & booking,1,3,Sales Executive,7,8,Yes,Documentation Delay,03-07-2025,12:00:00,03-07-2025,20:00:00,Completed,
CONT-0028, Plan & Book,Client confirmation & scheduling,1,4,Client Relations Manager,8,9,Yes,Staff Unavailable,03-07-2025,20:00:00,04-07-2025,05:00:00,Completed,
CONT-0028, Shipping Services,Cargo Consolidation & Stuffing,2,1,CFS Manager,7,7,No,No Deviation,04-07-2025,05:00:00,04-07-2025,12:00:00,Completed,
CONT-0028, Shipping Services,Vessel Booking & Allocation,2,2,Vessel Planner,5,4,No,No Deviation,04-07-2025,12:00:00,04-07-2025,16:00:00,Completed,
CONT-0028, Shipping Services,Pre-Shipment Inspection & Gate-In,2,3,Quality Control Officer,4,6,Yes,Route Blockage,04-07-2025,16:00:00,04-07-2025,22:00:00,Completed,
CONT-0028, Shipping Services,"Documentation, EDI & BL Issuance",2,4,EDI Specialist,6,5,No,No Deviation,04-07-2025,22:00:00,05-07-2025,03:00:00,Completed,
CONT-0028, Shipping Services,Vessel Onboarding & Tracking,2,5,Marine Operations Coordinator,3,4,Yes,Inspection Delay,05-07-2025,03:00:00,05-07-2025,07:00:00,Completed,
CONT-0028, Port Handling,Vessel Arrival & Port Unloading,3,1,Port Operations Team,7,9,Yes,Inspection Delay,05-07-2025,07:00:00,05-07-2025,16:00:00,Completed,
CONT-0028, Port Handling,Yard Stacking at Port,3,2,Port Operations Team,4,6,Yes,Documentation Delay,05-07-2025,16:00:00,05-07-2025,22:00:00,Completed,
CONT-0028, Port Handling,Movement to CFS,3,3,Port Operations Team,4,9,Yes,Gate-In Issue,05-07-2025,22:00:00,06-07-2025,07:00:00,Stuck,
CONT-0029, Plan & Book,Freight requirement assessment,1,1,Freight Manager,4,15,Yes,Awaiting Approval,01-07-2025,00:00:00,01-07-2025,15:00:00,Stuck,
CONT-0030, Plan & Book,Freight requirement assessment,1,1,Freight Manager,8,10,Yes,Route Blockage,02-07-2025,00:00:00,02-07-2025,10:00:00,Completed,
CONT-0030, Plan & Book,Route & mode planning,1,2,Logistics Planner,8,10,Yes,Documentation Delay,02-07-2025,10:00:00,02-07-2025,20:00:00,Completed,
CONT-0030, Plan & Book,Quotation & booking,1,3,Sales Executive,8,8,No,No Deviation,02-07-2025,20:00:00,03-07-2025,04:00:00,Completed,
CONT-0030, Plan & Book,Client confirmation & scheduling,1,4,Client Relations Manager,5,4,No,No Deviation,03-07-2025,04:00:00,03-07-2025,08:00:00,Completed,
CONT-0030, Shipping Services,Cargo Consolidation & Stuffing,2,1,CFS Manager,5,4,No,No Deviation,03-07-2025,08:00:00,03-07-2025,12:00:00,Completed,
CONT-0030, Shipping Services,Vessel Booking & Allocation,2,2,Vessel Planner,7,7,No,No Deviation,03-07-2025,12:00:00,03-07-2025,19:00:00,Completed,
CONT-0030, Shipping Services,Pre-Shipment Inspection & Gate-In,2,3,Quality Control Officer,4,5,Yes,Route Blockage,03-07-2025,19:00:00,04-07-2025,00:00:00,Completed,
CONT-0030, Shipping Services,"Documentation, EDI & BL Issuance",2,4,EDI Specialist,7,6,No,No Deviation,04-07-2025,00:00:00,04-07-2025,06:00:00,Completed,
CONT-0030, Shipping Services,Vessel Onboarding & Tracking,2,5,Marine Operations Coordinator,5,7,Yes,Staff Unavailable,04-07-2025,06:00:00,04-07-2025,13:00:00,Completed,
CONT-0030, Port Handling,Vessel Arrival & Port Unloading,3,1,Port Operations Team,3,3,No,No Deviation,04-07-2025,13:00:00,04-07-2025,16:00:00,Completed,
CONT-0030, Port Handling,Yard Stacking at Port,3,2,Port Operations Team,3,5,Yes,Documentation Delay,04-07-2025,16:00:00,04-07-2025,21:00:00,Completed,
CONT-0030, Port Handling,Movement to CFS,3,3,Port Operations Team,6,5,No,No Deviation,04-07-2025,21:00:00,05-07-2025,02:00:00,Completed,
CONT-0030, CFS,Gate-In at CFS,4,1,CFS Gate Supervisor,5,5,No,No Deviation,05-07-2025,02:00:00,05-07-2025,07:00:00,Completed,
CONT-0030, CFS,EDI Operations & Documentation at CFS,4,2,CFS Documentation Officer,3,2,No,No Deviation,05-07-2025,07:00:00,05-07-2025,09:00:00,Completed,
CONT-0030, CFS,Customs Examination & Clearance at CFS,4,3,Customs Officer,8,8,No,No Deviation,05-07-2025,09:00:00,05-07-2025,17:00:00,Completed,
CONT-0030, CFS,Seal Cutting of the Container,4,4,Container Supervisor,8,7,No,No Deviation,05-07-2025,17:00:00,06-07-2025,00:00:00,Completed,
CONT-0030, CFS,Route planning and optimization,4,5,Route Planner,4,6,Yes,Inspection Delay,06-07-2025,00:00:00,06-07-2025,06:00:00,Completed,
CONT-0030, CFS,Dispatch to Importer,4,6,Dispatch Coordinator,7,8,Yes,Staff Unavailable,06-07-2025,06:00:00,06-07-2025,14:00:00,Completed,
CONT-0030, Delivery & Handover,Inland Transport Booking & Scheduling,5,1,Delivery Coordinator,5,5,No,No Deviation,06-07-2025,14:00:00,06-07-2025,19:00:00,Completed,
CONT-0030, Delivery & Handover,"Delivery, Unloading & Quality Check",5,2,Client Warehouse Manager,8,9,Yes,Documentation Delay,06-07-2025,19:00:00,07-07-2025,04:00:00,Completed,
CONT-0030, Delivery & Handover,System & Documentation Updates,5,3,ERP Operator,3,4,Yes,Route Blockage,07-07-2025,04:00:00,07-07-2025,08:00:00,Completed,
CONT-0030, Delivery & Handover,"Invoicing, Feedback & Closure",5,4,Client Service Manager,5,4,No,No Deviation,07-07-2025,08:00:00,07-07-2025,12:00:00,Completed,
